sample,timestamp_s,lintasan,run_ke,gps_x,gps_y,ekf_x,ekf_y,ekf_vx,ekf_vy,ekf2_x,ekf2_y,ekf_yaw_deg,ekf_yaw_rate,imu_yaw_deg,imu_yaw_rate_rads,gt_x,gt_y,gt_yaw_deg,error_ekf_m,error_ekf2_m,error_gps_m,error_ekf_x,error_ekf_y,error_gps_x,error_gps_y
978,183.859,B,4,13.034491,-95.875967,12.973245,-96.146124,13.282062,-95.753887,-0.002212,1.177336,133.7026,-0.314049,132.9445,-0.241705,13.711121,-95.857832,133.1759,0.792196,0.441471,0.676873,-0.737877,-0.288292,-0.676630,-0.018135
979,184.075,B,4,13.185107,-96.056322,12.973245,-96.146124,13.240661,-95.809179,0.027324,1.063876,132.3755,-0.263984,131.5023,-0.321132,13.571570,-95.902774,131.7891,0.645919,0.343891,0.415849,-0.598325,-0.243350,-0.386462,-0.153548
980,184.303,B,4,12.181525,-95.710686,12.949469,-96.145770,13.213452,-95.811493,0.006578,0.790289,131.0820,-0.326684,129.3088,-0.364071,13.395342,-95.943484,129.2272,0.489614,0.224735,1.235940,-0.445873,-0.202286,-1.213817,0.232798
981,184.496,B,4,12.434951,-96.569877,12.816025,-96.092872,13.006950,-95.793662,0.568129,0.778361,130.2128,-0.348697,127.7897,-0.187727,13.276769,-95.962658,127.9618,0.478791,0.318374,1.037966,-0.460744,-0.130214,-0.841818,-0.607220
982,184.684,B,4,12.315791,-96.148299,12.607657,-96.127863,12.877213,-95.933308,0.268643,1.025861,128.5108,-0.287765,126.2069,-0.355806,13.123975,-95.980318,126.5237,0.536986,0.251199,0.825457,-0.516318,-0.147545,-0.808184,-0.167982
983,184.869,B,4,11.620367,-95.259470,12.250153,-96.055275,12.742606,-95.973725,1.212865,0.631773,125.0106,-0.254578,124.6031,-0.184519,12.932105,-95.990093,124.5618,0.685060,0.190205,1.501488,-0.681952,-0.065182,-1.311738,0.730623
984,185.064,B,4,12.234370,-94.851108,12.250153,-96.055275,12.513553,-95.844040,1.109975,0.544202,123.7553,-0.276713,123.1250,-0.281792,12.801259,-95.989051,123.3941,0.555071,0.322185,1.271329,-0.551106,-0.066224,-0.566889,1.137943
985,185.290,B,4,12.290915,-94.573650,12.076953,-95.685522,12.435450,-95.660025,1.512486,-0.038979,122.5136,-0.245710,121.7583,-0.256589,12.635235,-95.977897,121.9995,0.630208,0.375442,1.445844,-0.558283,0.292375,-0.344320,1.404247
986,185.487,B,4,11.757356,-95.802501,12.003208,-95.145493,12.384249,-95.454580,1.168559,-0.012865,120.9188,-0.237868,120.4261,-0.227126,12.465877,-95.955780,120.6365,0.933075,0.507804,0.724911,-0.462670,0.810288,-0.708521,0.153279
987,185.699,B,4,11.916056,-95.906265,11.922124,-95.308266,12.188532,-95.576234,0.521148,0.279938,119.8932,-0.227891,119.1472,-0.217613,12.293182,-95.922703,119.3476,0.717786,0.361929,0.377484,-0.371058,0.614437,-0.377126,0.016438
988,185.877,B,4,11.867316,-95.985984,11.881306,-95.494649,12.111034,-95.641510,0.054093,0.484213,118.2272,-0.214128,117.9336,-0.205823,12.116187,-95.879539,118.1233,0.450899,0.238085,0.270679,-0.234881,0.384890,-0.248870,-0.106445
989,186.058,B,4,10.860737,-95.882893,11.881306,-95.494649,12.087014,-95.634659,0.058076,0.436552,117.1950,-0.203814,116.7859,-0.196338,11.934643,-95.827153,116.9652,0.336755,0.245502,1.075351,-0.053337,0.332504,-1.073906,-0.055740
990,186.235,B,4,11.339609,-94.635782,11.695898,-95.646189,11.842259,-95.672435,0.133980,0.909699,116.3716,-0.195646,115.6987,-0.186379,11.749294,-95.765928,115.8689,0.131106,0.131846,1.202111,-0.053397,0.119740,-0.409685,1.130146
991,186.452,B,4,11.004057,-95.006412,11.314010,-95.261036,11.726882,-95.477472,1.115122,0.517809,114.9482,-0.183210,114.6637,-0.175595,11.561540,-95.695744,114.8261,0.500242,0.273826,0.886547,-0.247530,0.434708,-0.557483,0.689332
992,186.659,B,4,9.997531,-96.274402,11.010531,-95.351445,11.572113,-95.380897,0.464353,1.398351,114.1351,-0.175932,113.6744,-0.169058,11.372571,-95.616416,113.8297,0.448645,0.308685,1.524363,-0.362041,0.264970,-1.375040,-0.657986
993,186.869,B,4,11.106425,-95.569045,10.794613,-95.533415,11.261300,-95.530471,0.309351,1.050027,112.9897,-0.167259,112.7293,-0.160461,11.182646,-95.528009,112.8774,0.388070,0.078692,0.086566,-0.388033,-0.005405,-0.076221,-0.041036
994,187.066,B,4,10.330543,-94.948922,10.794613,-95.533415,11.204779,-95.528859,0.295167,0.944417,112.1075,-0.158873,111.8309,-0.152167,10.991019,-95.430726,111.9714,0.221631,0.235209,0.817535,-0.196406,-0.102688,-0.660476,0.481804
995,187.251,B,4,10.736621,-96.587183,10.684680,-95.442016,11.019805,-95.414809,0.759740,0.845638,111.3799,-0.151536,110.9816,-0.145385,10.796692,-95.324670,111.1142,0.162224,0.240634,1.263941,-0.112011,-0.117346,-0.060071,-1.262513
996,187.423,B,4,10.163913,-94.987961,10.461173,-95.639936,10.940814,-95.617677,0.459022,0.889909,110.5966,-0.143038,110.1798,-0.135482,10.559635,-95.185801,110.1487,0.464686,0.576033,0.442422,-0.098462,-0.454135,-0.395723,0.197840
997,187.597,B,4,9.758268,-95.507665,10.244177,-95.513519,10.773787,-95.497584,0.529180,1.057016,109.5719,-0.133193,109.4191,-0.129204,10.399977,-95.086207,109.5384,0.454828,0.555846,0.767735,-0.155800,-0.427311,-0.641708,-0.421458
998,187.788,B,4,9.741206,-95.057937,10.021728,-95.421219,10.562618,-95.491136,0.861486,0.964454,109.0083,-0.129163,108.6915,-0.123382,10.199934,-94.953949,108.8060,0.500099,0.648158,0.470367,-0.178207,-0.467271,-0.458728,-0.103988
999,188.008,B,4,9.365117,-94.119723,10.021728,-95.421219,10.385370,-95.404093,0.789723,0.861838,108.3574,-0.125287,107.9919,-0.119664,10.000413,-94.813341,108.1020,0.608251,0.705109,0.940589,0.021314,-0.607878,-0.635296,0.693618
1000,188.224,B,4,8.888393,-94.117054,9.798851,-95.101736,10.171761,-95.160224,1.608888,0.705085,107.7148,-0.119648,107.3195,-0.114765,9.801554,-94.664866,107.4252,0.436878,0.618411,1.064876,-0.002703,-0.436870,-0.913161,0.547812
1001,188.436,B,4,9.774265,-94.173377,9.364599,-94.394404,9.909168,-94.955062,1.980116,0.435285,106.9510,-0.113856,106.6766,-0.109471,9.602665,-94.509079,106.7774,0.264246,0.541151,0.377018,-0.238067,0.114674,0.171600,0.335702
1002,188.623,B,4,8.296027,-94.026490,9.183512,-94.177807,9.577054,-94.657884,2.019322,0.861982,106.2981,-0.108783,106.0646,-0.105288,9.402985,-94.346275,106.1605,0.276677,0.356932,1.152223,-0.219474,0.168468,-1.106958,0.319785
1003,188.790,B,4,8.513280,-92.490954,8.868028,-93.740173,9.359208,-94.253030,2.957673,0.614523,105.7803,-0.103762,105.4818,-0.099969,9.202441,-94.176216,105.5733,0.549514,0.174575,1.820728,-0.334414,0.436042,-0.689161,1.685261
1004,188.952,B,4,8.537188,-94.286698,8.868028,-93.740173,9.323603,-94.220587,2.678979,0.528519,105.2447,-0.098895,104.9226,-0.096412,9.001826,-93.998304,105.0108,0.290747,0.391088,0.546864,-0.133799,0.258131,-0.464639,-0.288393
1005,189.177,B,4,7.697626,-94.482157,8.672566,-93.478122,9.148410,-94.202816,1.692458,0.742830,104.8325,-0.096840,104.3812,-0.093971,8.762580,-93.773845,104.3599,0.309119,0.576958,1.278997,-0.090014,0.295723,-1.064954,-0.708312
1006,189.377,B,4,8.213890,-93.042449,8.419983,-93.670633,8.852046,-94.226311,0.958736,1.355270,104.6034,-0.095509,103.8545,-0.090068,8.604516,-93.617604,103.9378,0.192002,0.657111,0.695264,-0.184534,-0.053029,-0.390626,0.575155
1007,189.583,B,4,7.239819,-93.755289,8.186435,-93.636104,8.701431,-93.986409,1.382528,1.015552,104.1272,-0.093817,103.3434,-0.087360,8.408350,-93.415310,103.4240,0.313043,0.641912,1.216984,-0.221914,-0.220795,-1.168530,-0.339979
1008,189.756,B,4,7.765605,-93.941058,7.951545,-93.497991,8.401609,-93.916860,1.076451,1.378350,103.4117,-0.089175,102.8512,-0.085971,8.213009,-93.205838,102.9286,0.392068,0.735610,0.860650,-0.261464,-0.292153,-0.447404,-0.735220
1009,189.950,B,4,7.007577,-92.402969,7.719886,-93.566024,8.249634,-93.895061,0.536736,1.131232,102.6244,-0.083379,102.3798,-0.079855,7.978909,-92.945728,102.3613,0.672205,0.987180,1.112687,-0.259023,-0.620296,-0.971332,0.542759
1010,190.135,B,4,7.429121,-93.111794,7.520083,-93.392688,7.988607,-93.598879,1.403345,1.089888,102.1858,-0.080709,101.9276,-0.079092,7.784359,-92.721901,101.9099,0.720970,0.900448,0.527457,-0.264276,-0.670787,-0.355238,-0.389893
1011,190.314,B,4,7.666329,-92.619734,7.332923,-93.117808,7.850482,-93.481586,1.302736,0.973760,101.9826,-0.080006,101.4905,-0.074567,7.629689,-92.538047,101.5596,0.651301,0.969028,0.089529,-0.296766,-0.579761,0.036640,-0.081688
1012,190.504,B,4,7.145035,-91.684436,7.267740,-92.596405,7.669135,-93.009939,2.071140,0.373942,101.1367,-0.075610,101.0644,-0.074336,7.400247,-92.253693,101.0475,0.367437,0.802627,0.623848,-0.132507,-0.342712,-0.255211,0.569257
1013,190.700,B,4,6.067006,-92.501729,7.014842,-92.316313,7.634765,-92.973142,1.732033,0.944146,100.7733,-0.074062,100.6486,-0.071957,7.211482,-92.008488,100.6322,0.365272,1.053435,1.246239,-0.196641,-0.307825,-1.144476,-0.493241
1014,190.900,B,4,6.173868,-92.133041,7.014842,-92.316313,7.325511,-92.860342,1.571754,0.842087,100.4493,-0.071365,100.2464,-0.068823,7.061597,-91.806918,100.3097,0.511535,1.085980,0.945736,-0.046755,-0.509394,-0.887728,-0.326122
1015,191.111,B,4,6.335940,-91.661766,6.678264,-92.208165,7.083192,-92.696060,1.508648,1.023615,100.1284,-0.069053,99.8625,-0.064691,6.874852,-91.548433,99.9226,0.688399,1.166384,0.550700,-0.196588,-0.659732,-0.538912,-0.113333
1016,191.282,B,4,6.201520,-90.680157,6.313967,-91.615130,6.904352,-92.467082,2.400725,0.770128,99.6395,-0.063995,99.4995,-0.062435,6.650996,-91.229147,99.4854,0.512418,1.263595,0.709521,-0.337030,-0.385983,-0.449476,0.548990
1017,191.443,B,4,6.083093,-89.664329,6.179469,-90.981179,6.743409,-92.107860,3.318101,0.512863,99.3151,-0.009740,99.3616,0.059275,6.503646,-91.012521,99.3180,0.325689,1.121274,1.412263,-0.324177,0.031342,-0.420552,1.348192
1018,191.620,B,4,6.568472,-90.719503,6.149141,-90.531051,6.589590,-91.623677,2.624937,0.226553,99.4752,0.008798,99.5616,-0.040671,6.290956,-90.701298,99.5510,0.221575,0.969518,0.278112,-0.141815,0.170247,0.277516,-0.018205
1019,191.789,B,4,5.918889,-90.265777,6.149141,-90.531051,6.552978,-91.413528,2.373482,0.196555,99.3657,-0.070661,98.9384,-0.157239,6.148501,-90.491424,99.0699,0.039632,1.006914,0.321929,0.000640,-0.039627,-0.229612,0.225647
1020,191.976,B,4,5.918529,-90.751509,6.016998,-90.251247,6.408514,-91.159029,1.555368,0.390608,98.3535,-0.095444,98.0400,0.000779,5.970593,-90.241697,98.0498,0.047377,1.016501,0.512464,0.046405,-0.009551,-0.052064,-0.509813
1021,192.163,B,4,4.787019,-90.100844,5.774909,-90.197450,6.290774,-91.038824,1.526847,0.946964,98.1654,0.015725,98.3838,0.032166,5.769223,-89.933633,98.3893,0.263879,1.222074,0.996335,0.005686,-0.263818,-0.982204,-0.167211
1022,192.348,B,4,5.563430,-89.879503,5.534647,-90.034723,5.988988,-90.824474,1.457101,0.788806,98.1232,-0.092719,97.9476,-0.174957,5.596517,-89.680976,97.9063,0.359117,1.208976,0.201265,-0.061870,-0.353747,-0.033087,-0.198527
1023,192.519,B,4,5.513311,-89.013131,5.463912,-89.740211,5.880730,-90.608707,1.942225,0.549731,97.5591,-0.083867,97.3691,-0.019759,5.458841,-89.480114,97.3956,0.260146,1.204871,0.470149,0.005071,-0.260097,0.054470,0.466983
1024,192.700,B,4,4.229803,-89.893092,5.225798,-89.538475,5.508445,-90.206727,1.423319,1.149821,97.3403,-0.040855,97.3187,-0.085912,5.290432,-89.224712,97.3850,0.320351,1.005923,1.253662,-0.064634,-0.313763,-1.060630,-0.668380
1025,192.890,B,4,4.395520,-88.028981,5.225798,-89.538475,5.473856,-90.158594,1.318689,1.053257,97.1677,-0.097401,96.5438,-0.094689,5.119897,-88.979554,96.6397,0.568865,1.231025,1.195119,0.105902,-0.558921,-0.724376,0.950573
1026,193.063,B,4,4.359061,-88.026675,4.879087,-89.234688,5.246869,-89.726440,2.417485,1.151014,96.8755,-0.111507,96.1588,-0.126367,4.955336,-88.738125,96.2637,0.502383,1.030416,0.928281,-0.076249,-0.496563,-0.596275,0.711450
1027,193.231,B,4,4.147612,-87.879360,4.635298,-88.692703,5.053871,-89.367509,2.740678,1.086702,96.3907,-0.082645,95.4041,-0.108526,4.790594,-88.507155,95.5047,0.241960,0.899735,0.898639,-0.155296,-0.185548,-0.642982,0.627795
1028,193.428,B,4,4.117774,-87.826526,4.249514,-87.961710,4.857763,-89.044295,2.520219,0.972569,95.0049,-0.126994,94.7012,-0.141427,4.594260,-88.237168,94.6694,0.441278,0.849051,0.629020,-0.344746,0.275458,-0.476486,0.410642
1029,193.661,B,4,3.872449,-87.052002,4.249514,-87.961710,4.692135,-88.768605,2.289133,0.849915,94.3852,-0.131299,93.9419,-0.139488,4.462579,-88.060129,94.0696,0.234697,0.744738,1.168149,-0.213064,0.098418,-0.590130,1.008126
1030,193.923,B,4,3.938364,-88.363354,4.090213,-87.616973,4.513003,-88.401392,2.523497,0.813211,93.7173,-0.139298,93.1107,-0.150723,4.296925,-87.839656,93.2475,0.303838,0.601861,0.634686,-0.206712,0.222683,-0.358561,-0.523698
1031,194.139,B,4,4.579990,-88.014383,3.960737,-87.491455,4.378845,-88.337689,1.519797,0.848947,93.3649,-0.143266,92.2199,-0.162620,4.131490,-87.618135,92.3666,0.212614,0.760883,0.598468,-0.170753,0.126681,0.448500,-0.396248
1032,194.305,B,4,3.976813,-87.432836,3.986455,-87.613289,4.387486,-88.226870,0.902351,0.373316,92.6886,-0.152256,91.2657,-0.174762,3.967774,-87.395584,91.4227,0.218505,0.931233,0.038333,0.018681,-0.217705,0.009039,-0.037252
1033,194.475,B,4,3.352133,-87.766202,4.031324,-87.579810,4.289227,-88.033345,0.921927,0.341762,91.5519,-0.166030,90.2490,-0.183253,3.806386,-87.173994,90.4157,0.463987,0.985708,0.746361,0.224939,-0.405816,-0.454252,-0.592207
1034,194.677,B,4,3.228751,-86.543754,3.895989,-87.530530,4.096538,-87.936561,0.541360,0.567261,89.4817,-0.186502,89.1754,-0.192010,3.614753,-86.913599,89.1314,0.678010,1.130738,0.534587,0.281237,-0.616930,-0.386001,0.369846
1035,194.901,B,4,3.654781,-87.231263,3.679402,-87.348646,3.916109,-87.637387,1.204591,0.737538,88.9642,-0.190516,88.0518,-0.200625,3.487120,-86.745264,88.2347,0.633278,0.989906,0.514106,0.192283,-0.603381,0.167662,-0.485999
1036,195.138,B,4,3.183344,-86.452255,3.470567,-86.950056,3.845849,-87.516042,1.359928,0.727624,87.5151,-0.200789,86.8831,-0.206849,3.326923,-86.541336,87.0731,0.433227,1.104235,0.168969,0.143644,-0.408720,-0.143579,0.089081
1037,195.348,B,4,3.284609,-86.848301,3.358065,-86.766595,3.704962,-87.277021,1.099007,0.654454,86.3740,-0.208327,85.6704,-0.216228,3.166265,-86.343546,85.8674,0.464497,1.077762,0.518443,0.191800,-0.423049,0.118344,-0.504755
1038,195.569,B,4,2.477415,-86.066462,3.173940,-86.576087,3.608578,-87.153050,1.423692,1.020514,84.6399,-0.219038,84.2576,-0.224662,2.974641,-86.111004,84.3605,0.505986,1.219728,0.499217,0.199299,-0.465083,-0.497226,0.044542
1039,195.738,B,4,2.839465,-86.340424,3.173940,-86.576087,3.384356,-86.910923,1.307053,0.893685,83.6507,-0.225764,83.1056,-0.231623,2.848717,-85.956724,83.3178,0.699557,1.094260,0.383812,0.325223,-0.619363,-0.009252,-0.383700
1040,195.943,B,4,2.094997,-86.380516,2.970602,-86.359010,3.265338,-86.761851,1.169772,0.852023,82.4306,-0.233063,81.7530,-0.239134,2.693861,-85.762999,81.9724,0.657126,1.150778,0.860212,0.276741,-0.596011,-0.598864,-0.617517
1041,196.150,B,4,2.493291,-84.860103,2.560314,-85.958806,3.033278,-86.648133,1.873885,1.210154,80.7507,-0.241635,80.3587,-0.247062,2.510991,-85.529045,80.3022,0.432582,1.234966,0.669176,0.049324,-0.429761,-0.017699,0.668942
1042,196.354,B,4,2.462610,-85.452794,2.469558,-85.572843,2.915068,-86.280178,1.742386,1.034101,79.4442,-0.247729,78.9277,-0.250881,2.359807,-85.334660,78.8698,0.262253,1.096503,0.156602,0.109751,-0.238183,0.102803,-0.118134
1043,196.543,B,4,1.946434,-83.794331,2.335003,-85.104355,2.659208,-85.674581,2.724559,1.320794,77.7404,-0.248740,77.4663,-0.243509,2.209013,-85.143299,77.4118,0.131871,0.696373,1.374287,0.125990,0.038945,-0.262579,1.348969
1044,196.746,B,4,1.994823,-83.498508,2.335003,-85.104355,2.639735,-85.620185,2.487379,1.141699,76.7480,-0.191082,76.4798,-0.178516,2.061666,-84.949919,76.4370,0.313949,0.885111,1.452949,0.273337,-0.154436,-0.066842,1.451411
1045,196.930,B,4,2.160377,-84.285413,2.175705,-84.430718,2.506227,-85.182113,2.985946,1.223882,75.7816,-0.243959,74.9643,-0.342351,1.947300,-84.791040,75.2691,0.426616,0.682156,0.548690,0.228405,0.360322,0.213077,0.505627
1046,197.111,B,4,1.468827,-84.257683,2.106793,-84.044206,2.431244,-84.974194,2.561757,1.052602,75.7816,-0.243958,73.3411,-0.194719,1.810547,-84.588512,73.5301,0.619702,0.730763,0.475627,0.296246,0.544306,-0.341720,0.330829
1047,197.290,B,4,1.497675,-83.527104,1.992892,-83.930753,2.240022,-84.779063,1.835199,1.094961,73.5896,-0.245708,72.3824,-0.225894,1.681727,-84.384528,72.5789,0.550213,0.683631,0.876955,0.311165,0.453775,-0.184052,0.857424
1048,197.464,B,4,2.546612,-84.177211,1.813882,-83.767396,2.093979,-84.508952,1.767656,1.170440,72.6786,-0.206412,70.8396,-0.226407,1.552755,-84.172860,71.0557,0.482274,0.637088,0.993867,0.261127,0.405464,0.993857,-0.004351
1049,197.659,B,4,0.713470,-84.683981,1.844058,-83.673248,2.159287,-84.385569,1.084293,0.349435,70.4803,-0.192236,69.8788,-0.206484,1.407602,-83.912232,69.8305,0.497601,0.888301,1.037986,0.436455,0.238984,-0.694132,-0.771749
1050,197.874,B,4,1.879333,-83.085290,1.764736,-83.841670,1.885850,-84.388791,0.065225,0.669556,69.5242,-0.223171,68.6096,-0.155813,1.291025,-83.684012,68.5757,0.499258,0.922242,0.839389,0.473711,-0.157659,0.588308,0.598722
1051,198.081,B,4,1.484259,-83.478790,1.601769,-83.806938,1.870944,-84.106477,0.769552,0.689909,69.0422,-0.201998,67.5274,-0.178708,1.204579,-83.495708,67.7030,0.504603,0.903926,0.280192,0.397190,-0.311230,0.279681,0.016918
1052,198.290,B,4,1.074257,-83.098756,1.591084,-83.579995,1.789366,-83.945633,0.738838,0.682903,68.0958,-0.204462,66.4880,-0.182839,1.105062,-83.252932,66.6556,0.585822,0.973708,0.157223,0.486022,-0.327063,-0.030805,0.154176
1053,198.460,B,4,0.597944,-83.645836,1.474278,-83.417550,1.648784,-83.746228,0.838093,0.927575,66.7833,-0.185914,65.4629,-0.175686,1.013693,-83.002495,65.6242,0.620007,0.977997,0.765986,0.460585,-0.415055,-0.415749,-0.643340
1054,198.643,B,4,0.912818,-81.925367,1.254708,-83.335652,1.449040,-83.691510,0.292783,0.956956,64.7093,-0.172093,64.4810,-0.166390,0.928633,-82.745725,64.6350,0.674046,1.079505,0.820511,0.326075,-0.589927,-0.015815,0.820359
1055,198.820,B,4,1.345075,-82.503794,1.056660,-83.076458,1.335726,-83.321178,1.176726,1.321316,64.2971,-0.168214,63.5461,-0.159803,0.847989,-82.483842,63.6926,0.628282,0.969030,0.497486,0.208671,-0.592617,0.497086,-0.019952
1056,199.000,B,4,0.568809,-82.721297,1.022230,-82.690091,1.324409,-83.127203,1.337903,1.125687,63.8067,-0.165072,62.6561,-0.151654,0.771357,-82.217630,62.7957,0.534936,1.064514,0.542868,0.250873,-0.472461,-0.202548,-0.503667
1057,199.188,B,4,0.668464,-82.352283,0.965929,-82.557382,1.176028,-83.008544,0.914637,1.114758,62.9499,-0.158127,61.8042,-0.145293,0.699953,-81.947201,61.9382,0.665631,1.163227,0.406304,0.265976,-0.610181,-0.031488,-0.405082
1058,199.410,B,4,0.646055,-81.432102,0.739552,-82.173993,1.071625,-82.846531,1.334006,1.310561,61.2993,-0.145208,60.9843,-0.141417,0.635521,-81.672090,61.1135,0.512571,1.252796,0.240219,0.104031,-0.501903,0.010534,0.239988
1059,199.650,B,4,1.052268,-80.612031,0.739552,-82.173993,0.982398,-82.547489,1.222544,1.167377,60.6684,-0.140945,60.1951,-0.136326,0.579153,-81.391341,60.3192,0.798918,1.224452,0.911680,0.160398,-0.782651,0.473114,0.779310
1060,199.839,B,4,0.666146,-81.160240,0.734834,-81.667316,0.984166,-82.151625,1.986875,1.281733,59.9394,-0.135025,59.4416,-0.129135,0.530766,-81.103702,59.5594,0.599420,1.141803,0.146711,0.204068,-0.563614,0.135380,-0.056538
1061,200.026,B,4,0.475928,-81.256278,0.749986,-81.253114,0.917645,-81.923541,1.902071,1.280156,59.5852,-0.132298,58.7301,-0.120628,0.489418,-80.808318,58.8409,0.515499,1.194613,0.448163,0.260569,-0.444795,-0.013490,-0.447960
1062,200.220,B,4,0.545497,-81.190188,0.688344,-81.087178,0.828930,-81.754608,1.438657,1.116937,58.9793,-0.126931,58.0291,-0.120431,0.455054,-80.506080,58.1389,0.626178,1.303306,0.690060,0.233290,-0.581098,0.090443,-0.684108
1063,200.411,B,4,0.595781,-80.044053,0.625702,-81.009106,0.768778,-81.606009,1.069447,0.902105,58.4472,-0.123772,57.3446,-0.116162,0.427413,-80.199619,57.4515,0.833420,1.447226,0.229235,0.198289,-0.809488,0.168368,0.155566
1064,200.617,B,4,1.131676,-78.979313,0.595943,-80.770040,0.729469,-81.277596,1.384944,1.002067,56.9244,-0.115255,56.6930,-0.114036,0.405064,-79.890226,56.7971,0.900281,1.424792,1.165216,0.190880,-0.879813,0.726612,0.910913
1065,200.847,B,4,0.370610,-79.072656,0.663817,-80.218901,0.796326,-80.812901,2.293639,1.202762,56.4175,-0.112449,56.0591,-0.108798,0.389280,-79.581106,56.1583,0.694372,1.297307,0.508792,0.274537,-0.637795,-0.018669,0.508449
1066,201.045,B,4,1.210960,-79.317353,0.693015,-79.647465,0.715768,-80.444551,2.492122,1.582862,56.1708,-0.110952,55.4602,-0.101749,0.378488,-79.269722,55.5535,0.491545,1.222285,0.833833,0.314527,-0.377742,0.832472,-0.047630
1067,201.231,B,4,0.921871,-78.975007,0.853657,-79.082101,0.802463,-80.185686,2.102794,0.917020,55.0563,-0.128233,54.7226,-0.204049,0.371488,-78.955057,54.8989,0.498625,1.303912,0.550744,0.482169,-0.127044,0.550382,-0.019951
1068,201.396,B,4,0.360761,-78.223488,0.820664,-78.762486,0.824372,-79.912062,2.081226,1.288227,54.1990,-0.163768,53.6613,-0.105872,0.358434,-78.646594,53.7689,0.476538,1.348521,0.423112,0.462231,-0.115893,0.002328,0.423106
1069,201.573,B,4,0.789143,-78.762082,0.820664,-78.762486,0.741723,-79.551306,1.893790,1.143983,53.5393,-0.073542,53.4424,-0.048787,0.351261,-78.339975,53.4774,0.631549,1.272707,0.608206,0.469403,-0.422511,0.437881,-0.422107
1070,201.752,B,4,0.966671,-78.126078,0.770306,-78.521327,0.750761,-79.352452,1.497639,0.858269,53.2596,-0.091776,52.5459,-0.235390,0.341628,-78.036736,52.7628,0.646988,1.377860,0.631396,0.428678,-0.484591,0.625043,-0.089342
1071,201.939,B,4,1.648991,-77.734379,0.817737,-78.361242,0.791949,-79.076142,1.633907,0.847518,52.9975,-0.141992,51.7260,-0.060560,0.332850,-77.734306,51.7906,0.792568,1.418202,1.316141,0.484887,-0.626936,1.316141,-0.000074
1072,202.148,B,4,0.270152,-77.434737,1.013331,-77.798363,0.830671,-78.540359,1.670044,1.051778,51.2216,-0.159613,51.0080,-0.218834,0.329686,-77.371301,50.9562,0.806073,1.271881,0.086996,0.683645,-0.427062,-0.059534,-0.063436
1073,202.373,B,4,0.673961,-76.642566,0.882974,-77.407735,0.835679,-78.480894,1.943144,1.436484,50.3844,-0.146206,50.0779,-0.119501,0.326047,-77.131594,50.1832,0.621628,1.442337,0.600160,0.556927,-0.276141,0.347914,0.489028
1074,202.564,B,4,-0.198889,-76.724533,0.882974,-77.407735,0.812208,-78.092335,1.776694,1.270611,49.4709,-0.164322,49.1180,-0.164883,0.320337,-76.835458,49.2671,0.802534,1.349696,0.530943,0.562637,-0.572277,-0.519226,0.110925
1075,202.771,B,4,0.674743,-76.677056,0.701367,-77.012999,0.634123,-77.786753,1.448611,1.666822,48.6637,-0.171323,48.1298,-0.182890,0.308051,-76.488263,48.0888,0.655778,1.338805,0.412439,0.393315,-0.524736,0.366692,-0.188793
1076,202.927,B,4,0.868073,-76.177684,0.555902,-76.753246,0.644352,-77.528001,1.451817,1.539000,48.6637,-0.171325,47.0846,-0.187747,0.296569,-76.262439,47.2566,0.555108,1.312479,0.577755,0.259333,-0.490807,0.571504,0.084756
1077,203.113,B,4,0.216491,-76.362758,0.585031,-76.286617,0.689434,-77.226365,1.191890,1.280711,46.5287,-0.188026,45.9878,-0.194386,0.280478,-75.987289,46.1653,0.427024,1.304819,0.380882,0.304553,-0.299328,-0.063987,-0.375469
1078,203.293,B,4,0.590021,-74.782050,0.530183,-75.911696,0.606033,-76.616916,1.857240,1.790958,45.0622,-0.197261,44.8521,-0.201810,0.263669,-75.717321,45.0362,0.329865,0.962541,0.990575,0.266514,-0.194374,0.326352,0.935272
1079,203.537,B,4,0.979840,-76.085505,0.530183,-75.911696,0.610497,-76.564979,1.712978,1.582673,44.1235,-0.199131,43.6999,-0.202688,0.244324,-75.395833,43.6533,0.589771,1.225147,1.008281,0.285859,-0.515862,0.735516,-0.689671
1080,203.773,B,4,0.654941,-75.268262,0.608910,-75.604450,0.682162,-76.421138,1.344929,0.894148,43.1361,-0.199334,42.5919,-0.140192,0.231334,-75.127603,42.5617,0.608232,1.369846,0.446349,0.377576,-0.476846,0.423606,-0.140659
1081,203.966,B,4,0.451370,-74.554021,0.689846,-75.500094,0.685413,-76.157323,1.402668,0.999404,43.1361,-0.199333,42.3430,-0.031477,0.225551,-74.919828,42.3611,0.743154,1.320176,0.429894,0.464294,-0.580266,0.225819,0.365807
1082,204.159,B,4,0.363865,-75.145887,0.671760,-75.190008,0.652395,-75.800709,1.537798,1.373447,42.3435,-0.082597,41.4551,-0.164546,0.214526,-74.656953,41.6076,0.702290,1.224707,0.511233,0.457235,-0.533055,0.149340,-0.488934
1083,204.372,B,4,0.305371,-74.274033,0.611985,-74.951629,0.606217,-75.636964,1.091500,1.128389,41.5857,-0.153255,40.5496,-0.151243,0.207948,-74.399735,40.6891,0.683983,1.299752,0.159035,0.404036,-0.551894,0.097423,0.125702
