gps_x,gps_y,ekf_x,ekf_y,gt_x,gt_y,GPS ?s,EKF ?s,GT ?s,,,,,?x_gt,?y_gt,STDDEV GT
9.75961,-90.780665,9.872777,-90.831573,9.88749,-90.256771,0.56828328,0.054239282,0.152765954,,,,,-0.152452,0.009789,0.152765954
9.290924,-90.459294,9.819969,-90.819195,9.735038,-90.246982,0.4739292,0.153722872,0.231213246,,,,,-0.230775,0.014229,0.231213246
9.062212,-90.044204,9.682623,-90.750153,9.504263,-90.232753,0.978836977,0.195787134,0.153713141,,,,,-0.153433,0.009276,0.153713141
8.799711,-90.987186,9.537176,-90.619089,9.35083,-90.223477,1.050321429,0.174795609,0.18845941,,,,,-0.188137,0.011019,0.18845941
8.185279,-91.839036,9.372141,-90.676682,9.162693,-90.212458,1.092868753,0.315994089,0.181672244,,,,,-0.181418,0.009608,0.181672244
8.422249,-90.772168,9.1278,-90.877056,8.981275,-90.20285,0.79595266,0.160991723,0.1739648,,,,,-0.173807,0.007408,0.1739648
7.805587,-90.26891,8.968183,-90.856062,8.807468,-90.195442,0.611715636,0.263045291,0.167381832,,,,,-0.167308,0.004971,0.167381832
8.225344,-90.713882,8.72817,-90.748421,8.64016,-90.190471,0.341214725,0.116965579,0.163404484,,,,,-0.163375,0.003104,0.163404484
7.985665,-90.471021,8.611682,-90.737862,8.476785,-90.187367,0.473684392,0.158842268,0.162675853,,,,,-0.162658,0.00241,0.162675853
7.549376,-90.65549,8.462387,-90.683623,8.314127,-90.184957,0.669648214,0.194019977,0.164469143,,,,,-0.164445,0.002818,0.164469143
7.283097,-90.04106,8.268736,-90.671663,8.149682,-90.182139,0.663384289,0.238528852,0.166941907,,,,,-0.166903,0.003604,0.166941907
6.676406,-90.309397,8.062266,-90.552222,7.982779,-90.178535,0.283240617,0.282841095,0.16809914,,,,,-0.168055,0.003852,0.16809914
6.836876,-90.542795,7.784418,-90.499311,7.814724,-90.174683,0.452325998,0.201460766,0.166642497,,,,,-0.166617,0.002915,0.166642497
7.194996,-90.819108,7.582977,-90.496489,7.648107,-90.171768,1.12414035,0.112334798,0.162685016,,,,,-0.162683,0.00081,0.162685016
6.332078,-90.098647,7.48102,-90.543647,7.485424,-90.170958,1.286760931,0.251198806,0.157565884,,,,,-0.157555,-0.001852,0.157565884
7.219716,-91.030233,7.245878,-90.455278,7.327869,-90.17281,1.574312776,0.098633596,0.152929623,,,,,-0.152868,-0.004341,0.152929623
5.675729,-90.722719,7.209563,-90.546983,7.175001,-90.177151,1.07570538,0.302344103,0.150281284,,,,,-0.150158,-0.006086,0.150281284
6.449081,-89.97501,6.908056,-90.569466,7.024843,-90.183237,0.652530175,0.160111519,0.15057626,,,,,-0.150423,-0.006792,0.15057626
6.464286,-90.627363,6.795659,-90.455437,6.87442,-90.190029,1.225928782,0.090413124,0.153489719,,,,,-0.153349,-0.006571,0.153489719
5.24456,-90.504197,6.707529,-90.475627,6.721071,-90.1966,1.12976396,0.287618754,0.157470006,,,,,-0.15736,-0.005885,0.157470006
6.151003,-91.178532,6.419953,-90.470668,6.563711,-90.202485,1.517529469,0.139599324,0.160554161,,,,,-0.160465,-0.00535,0.160554161
6.056467,-89.66395,6.34235,-90.58671,6.403246,-90.207835,1.102701234,0.188473939,0.161194057,,,,,-0.161099,-0.005535,0.161194057
4.989075,-89.940761,6.264178,-90.415212,6.242147,-90.21337,0.396878564,0.269469581,0.159145446,,,,,-0.159001,-0.006779,0.159145446
5.375828,-89.851684,6.012174,-90.319777,6.083146,-90.220149,0.169624292,0.169550185,0.155619591,,,,,-0.155354,-0.009088,0.155619591
5.434873,-90.0107,5.872349,-90.22388,5.927792,-90.229237,0.997106377,0.115847572,0.152424552,,,,,-0.151944,-0.012094,0.152424552
4.486808,-90.319559,5.768763,-90.172009,5.775848,-90.241331,1.026703428,0.252733698,0.151087888,,,,,-0.15035,-0.014914,0.151087888
4.978545,-91.220844,5.516298,-90.18366,5.625498,-90.256245,0.391869788,0.209994597,0.152129911,,,,,-0.151252,-0.01632,0.152129911
5.317973,-91.025011,5.394078,-90.354423,5.474246,-90.272565,1.193509385,0.116532558,0.154726392,,,,,-0.153941,-0.01557,0.154726392
4.343052,-91.713483,5.35462,-90.464072,5.320305,-90.288135,1.441805007,0.296079474,0.157340874,,,,,-0.156799,-0.013047,0.157340874
4.370327,-90.271936,5.150696,-90.67873,5.163506,-90.301182,0.672517221,0.180479305,0.15859058,,,,,-0.158268,-0.01011,0.15859058
4.738116,-89.708899,4.986983,-90.602764,5.005238,-90.311292,0.156942485,0.178379802,0.157862764,,,,,-0.157638,-0.008421,0.157862764
4.593178,-89.769098,4.918054,-90.43824,4.8476,-90.319713,0.444545173,0.151112668,0.155592094,,,,,-0.155331,-0.00901,0.155592094
4.573333,-90.2132,4.837699,-90.310263,4.692269,-90.328723,0.919489964,0.06907544,0.183103721,,,,,-0.182534,-0.014433,0.183103721
3.653877,-90.205297,4.773786,-90.284061,4.509735,-90.343156,0.457488406,0.223923621,0.120252167,,,,,-0.119613,-0.012382,0.120252167
3.588611,-90.658106,4.551551,-90.256613,4.390122,-90.355538,0.606989919,0.197596792,0.178622255,,,,,-0.177367,-0.021139,0.178622255
3.429199,-91.243789,4.363763,-90.318096,4.212755,-90.376677,2.323718425,0.246517893,0.147852819,,,,,-0.146869,-0.017028,0.147852819
4.453993,-89.158252,4.169978,-90.470472,4.065886,-90.393705,1.464326565,0.241684882,0.147224068,,,,,-0.146586,-0.013692,0.147224068
3.638507,-90.37449,4.198441,-90.230469,3.9193,-90.407397,0.453884123,0.115921781,0.117363223,,,,,-0.117112,-0.007675,0.117363223
3.837981,-89.966788,4.083629,-90.246471,3.802188,-90.415072,1.774094938,0.086522565,0.146048938,,,,,-0.14593,-0.005893,0.146048938
2.413453,-88.90937,4.021369,-90.186389,3.656258,-90.420965,1.093436313,0.389515212,0.144901591,,,,,-0.144858,-0.003554,0.144901591
2.717474,-89.959691,3.715456,-89.945268,3.5114,-90.424519,0.93938294,0.198295111,0.137134241,,,,,-0.137125,-0.001592,0.137134241
2.375254,-90.83452,3.517646,-89.931406,3.374275,-90.426111,1.169970976,0.267123817,0.136665147,,,,,-0.136415,-0.008265,0.136665147
3.505391,-91.137212,3.292834,-90.075679,3.23786,-90.434376,0.545924867,0.176801904,0.138720061,,,,,-0.138156,-0.012497,0.138720061
2.959561,-91.127035,3.306881,-90.251922,3.099704,-90.446873,0.573552625,0.169139126,0.123790429,,,,,-0.123166,-0.012418,0.123790429
3.213366,-90.612695,3.224109,-90.399424,2.976538,-90.459291,0.226101619,0.039508338,0.129113489,,,,,-0.128453,-0.013043,0.129113489
2.988191,-90.592246,3.202122,-90.432249,2.848085,-90.472334,0.895548175,0.061197121,0.120029056,,,,,-0.11962,-0.009901,0.120029056
3.075633,-89.700977,3.145904,-90.456428,2.728465,-90.482235,1.594201767,0.141228016,0.122851818,,,,,-0.122685,-0.0064,0.122851818
1.748401,-90.584116,3.116688,-90.318255,2.60578,-90.488635,1.123570365,0.261668107,0.119050103,,,,,-0.119034,-0.001958,0.119050103
2.770326,-91.051106,2.858128,-90.358466,2.486746,-90.490593,0.686334889,0.122102128,0.119435015,,,,,-0.119086,0.009124,0.119435015
2.117194,-90.840217,2.823799,-90.475643,2.36766,-90.481469,0.408032631,0.155452794,0.118798782,,,,,-0.11742,0.018047,0.118798782
2.388516,-90.535463,2.680879,-90.536794,2.25024,-90.463422,0.436515413,0.070036394,0.116741115,,,,,-0.114569,0.022415,0.116741115
2.144309,-90.897276,2.610899,-90.533984,2.135671,-90.441007,0.907246893,0.117800724,0.114481248,,,,,-0.111936,0.024006,0.114481248
1.517522,-90.241353,2.510565,-90.59571,2.023735,-90.417001,0.738260453,0.204383252,0.113444336,,,,,-0.110553,0.025449,0.113444336
1.657094,-89.516406,2.316814,-90.530648,1.913182,-90.391552,0.823466884,0.228757174,0.114378722,,,,,-0.110581,0.029229,0.114378722
1.114771,-90.13607,2.180951,-90.346607,1.802601,-90.362323,0.194550624,0.213241061,0.117204453,,,,,-0.111203,0.037024,0.117204453
1.30924,-90.130435,1.972499,-90.301668,1.691398,-90.325299,0.527898551,0.143759132,0.121376049,,,,,-0.111164,0.048731,0.121376049
1.733515,-90.444549,1.834,-90.263136,1.580234,-90.276568,0.787909772,0.045493255,0.126181957,,,,,-0.109779,0.062213,0.126181957
0.980757,-90.677266,1.795358,-90.287145,1.470455,-90.214355,0.719720023,0.175347394,0.157256997,,,,,-0.128618,0.090483,0.157256997
1.483468,-90.162214,1.631347,-90.34917,1.341837,-90.123872,0.931480877,0.060480495,0.107349034,,,,,-0.083995,0.066848,0.107349034
1.013821,-89.357796,1.585059,-90.310243,1.257842,-90.057024,0.445601647,0.212625641,0.162735242,,,,,-0.124795,0.104446,0.162735242
1.415716,-89.550257,1.465213,-90.134611,1.133047,-89.952578,0.174461782,0.116287841,0.108946778,,,,,-0.083233,0.070297,0.108946778
1.242829,-89.526869,1.438209,-90.021502,1.049814,-89.882281,0.930237753,0.111759055,0.164097372,,,,,-0.125336,0.105919,0.164097372
0.339165,-89.306112,1.386408,-89.922473,0.924478,-89.776362,0.899406548,0.234650145,0.138191262,,,,,-0.104159,0.090817,0.138191262
1.180549,-89.623925,1.18532,-89.801542,0.820319,-89.685545,0.728001888,0.048018338,0.141065119,,,,,-0.102519,0.096898,0.141065119
1.392079,-90.320518,1.167219,-89.757066,0.7178,-89.588647,1.051653242,0.091202753,0.146053435,,,,,-0.099776,0.10666,0.146053435
0.84084,-89.424912,1.191645,-89.844937,0.618024,-89.481987,1.000831955,0.109668249,0.121742329,,,,,-0.077703,0.09372,0.121742329
0.142386,-88.708095,1.118863,-89.762901,0.540321,-89.388267,1.119443067,0.270655838,0.158755975,,,,,-0.095065,0.127146,0.158755975
0.712536,-89.671465,0.933202,-89.565963,0.445256,-89.261121,1.023456776,0.056825347,0.164706732,,,,,-0.093716,0.135446,0.164706732
0.161372,-88.809095,0.876479,-89.569372,0.35154,-89.125675,0.730051247,0.203827373,0.167702574,,,,,-0.092903,0.139618,0.167702574
0.857127,-88.587962,0.735257,-89.422396,0.258637,-88.986057,0.921833484,0.158913854,0.167753697,,,,,-0.091766,0.140429,0.167753697
0.342592,-89.352835,0.744801,-89.263769,0.166871,-88.845628,1.184825534,0.087343789,0.166306973,,,,,-0.089835,0.139956,0.166306973
-0.222802,-88.311614,0.657487,-89.261488,0.077036,-88.705672,0.977662634,0.243938841,0.165407537,,,,,-0.087228,0.140538,0.165407537
0.45399,-87.606081,0.491516,-89.082715,-0.010192,-88.565134,0.714882009,0.282018507,0.167084361,,,,,-0.084384,0.14421,0.167084361
0.481068,-88.32045,0.467829,-88.801693,-0.094576,-88.420924,0.647538176,0.105463589,0.172337879,,,,,-0.081632,0.151778,0.172337879
0.195972,-88.90185,0.457194,-88.696767,-0.176208,-88.269146,1.656251973,0.060593103,0.180237211,,,,,-0.078929,0.162036,0.180237211
-0.061976,-87.265808,0.399107,-88.714013,-0.255137,-88.10711,0.086461435,0.289911739,0.188375286,,,,,-0.075988,0.172369,0.188375286
0.004333,-87.321294,0.305888,-88.439497,-0.331125,-87.934741,0.586742355,0.22878199,0.194210524,,,,,-0.072606,0.180128,0.194210524
-0.500903,-87.619628,0.240753,-88.220183,-0.403731,-87.754613,0.782339879,0.192913839,0.196444789,,,,,-0.068955,0.183945,0.196444789
0.166996,-87.212238,0.097532,-88.090941,-0.472686,-87.570668,0.045868847,0.178750073,0.195758942,,,,,-0.065581,0.184447,0.195758942
0.187815,-87.171366,0.097371,-87.912191,-0.538267,-87.386221,1.176819331,0.155253209,0.194109892,,,,,-0.062953,0.183618,0.194109892
-0.881821,-86.68067,0.102574,-87.757025,-0.60122,-87.202603,0.371183673,0.283570305,0.193571032,,,,,-0.061016,0.183703,0.193571032
-1.116465,-86.96828,-0.081938,-87.541694,-0.662236,-87.0189,0.286399674,0.233590432,0.195679563,,,,,-0.059098,0.186542,0.195679563
-1.097126,-87.254026,-0.277715,-87.414274,-0.721334,-86.832358,1.13359527,0.168579981,0.200847407,,,,,-0.056287,0.192799,0.200847407
-0.249315,-86.501527,-0.437557,-87.360704,-0.777621,-86.639559,0.784573105,0.177115821,0.208084675,,,,,-0.052157,0.201442,0.208084675
-0.929737,-86.110911,-0.419374,-87.184524,-0.829778,-86.438117,1.14811754,0.2389443,0.21551938,,,,,-0.047148,0.210299,0.21551938
-0.8326,-84.96691,-0.523221,-86.969326,-0.876926,-86.227818,1.058147062,0.388139531,0.221250894,,,,,-0.042324,0.217165,0.221250894
-0.296804,-85.879378,-0.591588,-86.587255,-0.91925,-86.010653,0.653520789,0.161077495,0.224188972,,,,,-0.038754,0.220814,0.224188972
-0.43715,-85.241105,-0.552012,-86.431115,-0.958004,-85.789839,0.655166963,0.241794373,0.224554269,,,,,-0.036772,0.221523,0.224554269
-0.723714,-85.830278,-0.542,-86.189528,-0.994776,-85.568316,0.330224615,0.103593661,0.223598653,,,,,-0.035776,0.220718,0.223598653
-0.836791,-86.140539,-0.583231,-86.094493,-1.030552,-85.347598,1.626186536,0.057709795,0.222922939,,,,,-0.034679,0.220209,0.222922939
-0.238316,-84.628484,-0.636903,-86.073286,-1.065231,-85.127389,0.432008681,0.290429903,0.224046992,,,,,-0.032529,0.221673,0.224046992
-0.458576,-84.256843,-0.574352,-85.789672,-1.09776,-84.905716,1.076428862,0.302110572,0.227897154,,,,,-0.029035,0.22604,0.227897154
-1.095,-85.124981,-0.55974,-85.487915,-1.126795,-84.679676,0.980488949,0.138830818,0.281959235,,,,,-0.029192,0.280444,0.281959235
-0.633486,-84.259901,-0.659904,-85.391784,-1.155987,-84.399232,0.634976124,0.23124119,0.193849035,,,,,-0.016223,0.193169,0.193849035
-1.262203,-84.170965,-0.661296,-85.160547,-1.17221,-84.206063,0.694150506,0.236799278,0.298042474,,,,,-0.020754,0.297319,0.298042474
-1.334283,-83.480567,-0.773809,-84.952185,-1.192964,-83.908744,0.911648349,0.311006866,0.251984463,,,,,-0.015276,0.251521,0.251984463
-1.500551,-84.376925,-0.88005,-84.659887,-1.20824,-83.657223,0.675778049,0.14508509,0.252163774,,,,,-0.014229,0.251762,0.252163774
-1.283301,-83.73702,-0.998352,-84.575897,-1.222469,-83.405461,1.247896296,0.190340688,0.250656657,,,,,-0.013348,0.250301,0.250656657
-0.465888,-82.794109,-1.058197,-84.395209,-1.235817,-83.15516,0.348575372,0.330566062,0.249313168,,,,,-0.012271,0.249011,0.249313168
-0.814446,-82.790629,-0.96189,-84.078983,-1.248088,-82.906149,0.988369841,0.256571588,0.199743031,,,,,-0.008802,0.199549,0.199743031
-1.621244,-82.219707,-0.940627,-83.823294,-1.25689,-82.7066,0.594254563,0.34253396,0.252476006,,,,,-0.009372,0.252302,0.252476006
-1.071123,-81.994973,-1.066061,-83.504553,-1.266262,-82.454298,0.485869462,0.304239699,0.258076148,,,,,-0.007153,0.257977,0.258076148
-0.896127,-81.541712,-1.073407,-83.200402,-1.273415,-82.196321,0.276776513,0.333168838,0.264915411,,,,,-0.004627,0.264875,0.264915411
-0.649207,-81.666755,-1.047757,-82.868222,-1.278042,-81.931446,0.305457924,0.261580544,0.270952161,,,,,-0.002103,0.270944,0.270952161
-0.8994,-81.491518,-0.981549,-82.615159,-1.280145,-81.660502,0.414959278,0.248427152,0.274532002,,,,,-3.4E-05,0.274532,0.274532002
-0.562201,-81.249675,-0.969988,-82.367001,-1.280179,-81.38597,1.566886052,0.250022615,0.275187573,,,,,0.00119,0.275185,0.275187573
-1.29453,-79.864458,-0.899467,-82.12713,-1.278989,-81.110785,1.225218743,0.44912845,0.273806065,,,,,0.001492,0.273802,0.273806065
-1.366706,-81.087549,-0.970047,-81.683582,-1.277497,-80.836983,1.37006266,0.167354333,0.272030727,,,,,0.001218,0.272028,0.272030727
-1.370644,-79.717492,-1.042228,-81.532594,-1.276279,-80.564955,0.510048606,0.370771937,0.271512026,,,,,0.001049,0.27151,0.271512026
-1.583019,-80.181223,-1.103459,-81.166913,-1.27523,-80.293445,0.578521997,0.237581381,0.273354557,,,,,0.001743,0.273349,0.273354557
-1.021341,-80.319807,-1.192418,-80.946615,-1.273487,-80.020096,0.692572881,0.157633992,0.277663255,,,,,0.00367,0.277639,0.277663255
-1.353963,-79.712337,-1.166901,-80.79106,-1.269817,-79.742457,0.740393026,0.236866212,0.283425766,,,,,0.006466,0.283352,0.283425766
-1.435749,-78.976475,-1.204037,-80.557123,-1.263351,-79.459105,0.613466836,0.326163833,0.287267482,,,,,0.008789,0.287133,0.287267482
-0.862229,-79.194228,-1.249392,-80.234128,-1.254562,-79.171972,1.324614845,0.237207027,0.28979193,,,,,0.012412,0.289526,0.28979193
-0.762351,-77.873384,-1.184972,-80.005836,-1.24215,-78.882446,0.760400894,0.42846715,0.289333235,,,,,0.01413,0.288988,0.289333235
-0.668059,-78.627916,-1.112409,-79.583558,-1.22802,-78.593458,1.362278216,0.229771794,0.286163394,,,,,0.012391,0.285895,0.286163394
-1.028577,-77.314208,-1.034203,-79.367505,-1.215629,-78.307563,1.343165222,0.4103449,0.336889583,,,,,0.012381,0.336662,0.336889583
-0.378243,-78.489435,-1.032414,-78.957164,-1.203248,-77.970901,0.7911861,0.175769994,0.220511923,,,,,0.008449,0.22035,0.220511923
-0.562431,-77.719987,-0.915179,-78.826202,-1.194799,-77.750551,0.298833608,0.250472075,0.272515901,,,,,0.012545,0.272227,0.272515901
-0.857811,-77.674686,-0.849318,-78.584544,-1.182254,-77.478324,0.592048732,0.206224202,0.272127626,,,,,0.015602,0.27168,0.272127626
-1.132022,-77.149967,-0.846733,-78.378336,-1.166652,-77.206644,1.1690364,0.266042327,0.275865106,,,,,0.017927,0.275282,0.275865106
-1.110594,-75.981127,-0.893771,-78.116485,-1.148725,-76.931362,1.630531939,0.424973849,0.28219465,,,,,0.019674,0.281508,0.28219465
-0.198582,-77.332744,-0.929892,-77.693049,-1.129051,-76.649854,1.200673186,0.172059182,0.288812823,,,,,0.021439,0.288016,0.288812823
-0.816746,-76.303429,-0.798142,-77.582386,-1.107612,-76.361838,0.175064267,0.261710007,0.293141968,,,,,0.023319,0.292213,0.293141968
-0.989382,-76.332486,-0.798204,-77.320676,-1.084293,-76.069625,0.609537156,0.228907361,0.352111399,,,,,0.030338,0.350802,0.352111399
-1.121119,-75.737355,-0.828037,-77.093721,-1.053955,-75.718823,0.660297195,0.288475578,0.232796244,,,,,0.0216,0.231792,0.232796244
-0.477391,-75.884347,-0.877531,-76.809523,-1.032355,-75.487031,0.889046012,0.220419858,0.287849936,,,,,0.028586,0.286427,0.287849936
-0.397809,-74.99887,-0.804855,-76.601429,-1.003769,-75.200604,0.686483392,0.336253618,0.285386183,,,,,0.02896,0.283913,0.285386183
-0.662275,-74.365374,-0.729612,-76.273702,-0.974809,-74.916691,0.673143941,0.374034605,0.284841764,,,,,0.027748,0.283487,0.284841764
-0.084281,-74.020344,-0.714372,-75.899978,-0.947061,-74.633204,0.800267645,0.406248946,0.277293494,,,,,0.022292,0.276396,0.277293494
-0.863565,-73.838287,-0.596771,-75.511123,-0.924769,-74.356808,0.906261984,0.338248097,0.27966298,,,,,0.028245,0.278233,0.27966298
-0.792967,-72.934779,-0.639251,-75.175553,-0.896524,-74.078575,0.818290279,0.457422832,0.276282393,,,,,0.025673,0.275087,0.276282393
-0.587324,-73.726808,-0.660629,-74.71863,-0.870851,-73.803488,0.176214431,0.218799697,0.275904584,,,,,0.026417,0.274637,0.275904584
-0.7518,-73.790047,-0.643871,-74.500473,-0.844434,-73.528851,1.85486434,0.186701985,0.276706372,,,,,0.030772,0.27499,0.276706372
0.209477,-72.203709,-0.657742,-74.314287,-0.813662,-73.253861,1.066025156,0.442051344,0.270945473,,,,,0.025667,0.269727,0.270945473
-0.836158,-71.996207,-0.500249,-73.901243,-0.787995,-72.984134,0.585451059,0.402065677,0.26636181,,,,,0.025742,0.265115,0.26636181
-0.778098,-72.578772,-0.55121,-73.50242,-0.762253,-72.719019,0.585576106,0.209270466,0.262794202,,,,,0.026199,0.261485,0.262794202
-0.684442,-73.15681,-0.586666,-73.296175,-0.736054,-72.457534,1.58484921,0.084758436,0.265496895,,,,,0.023135,0.264487,0.265496895
-0.544053,-71.578191,-0.5974,-73.212099,-0.712919,-72.193047,0.907328818,0.337300613,0.26238811,,,,,0.030358,0.260626,0.26238811
-1.451138,-71.599224,-0.582835,-72.875113,-0.682561,-71.932421,1.783619744,0.312228811,0.265175584,,,,,0.030333,0.263435,0.265175584
0.301267,-71.931453,-0.731567,-72.600585,-0.652228,-71.668986,1.217672561,0.249436007,0.259513079,,,,,0.035828,0.257028,0.259513079
0.225467,-70.716142,-0.545731,-72.434202,-0.6164,-71.411958,0.407024215,0.378839794,0.252962762,,,,,0.033348,0.250755,0.252962762
0.464054,-71.045907,-0.402581,-72.083449,-0.583052,-71.161203,0.603261315,0.282842137,0.261094881,,,,,0.031931,0.259135,0.261094881
0.224579,-71.5996,-0.239366,-71.85245,-0.551121,-70.902068,0.677010548,0.129884087,0.249985654,,,,,0.035165,0.2475,0.249985654
0.179875,-70.924067,-0.146289,-71.76186,-0.515956,-70.654568,0.191880387,0.203353783,0.24912144,,,,,0.037043,0.246352,0.24912144
0.272039,-70.75577,-0.076801,-71.570747,-0.478913,-70.408216,1.484663407,0.199971635,0.250138781,,,,,0.039477,0.247004,0.250138781
-0.905911,-69.852078,-0.003053,-71.384871,-0.439436,-70.161212,0.651255566,0.346566409,0.238573815,,,,,0.042796,0.234704,0.238573815
-0.258468,-69.922444,-0.152404,-71.072137,-0.39664,-69.926508,0.372958269,0.246298622,0.238410936,,,,,0.041996,0.234683,0.238410936
0.107917,-69.992157,-0.164116,-70.826117,-0.354644,-69.691825,0.940730382,0.197476719,0.229742281,,,,,0.040541,0.226137,0.229742281
0.317522,-69.075075,-0.109968,-70.636209,-0.314103,-69.465688,0.570627303,0.328719215,0.224464706,,,,,0.038668,0.221109,0.224464706
-0.217231,-69.27421,-0.028192,-70.317824,-0.275435,-69.244579,0.446597397,0.229440703,0.220427989,,,,,0.038583,0.217025,0.220427989
-0.582945,-69.017885,-0.055731,-70.090042,-0.236852,-69.027554,0.841355078,0.249199781,0.217230496,,,,,0.040824,0.21336,0.217230496
0.179584,-68.662318,-0.145286,-69.85749,-0.196028,-68.814194,0.480335555,0.260969445,0.21523647,,,,,0.04412,0.210666,0.21523647
-0.235497,-68.420595,-0.086107,-69.603319,-0.151908,-68.603528,0.56765646,0.253328176,0.213867299,,,,,0.046612,0.208726,0.213867299
-0.635156,-68.823716,-0.111133,-69.35123,-0.105296,-68.394802,1.283026119,0.164486204,0.21154858,,,,,0.047621,0.206119,0.21154858
0.390933,-68.053458,-0.204253,-69.215641,-0.057675,-68.188683,1.033240429,0.267263296,0.207583297,,,,,0.046955,0.202203,0.207583297
-0.379485,-67.364951,-0.100903,-68.969169,-0.01072,-67.98648,0.645438704,0.329207586,0.243177147,,,,,0.053229,0.23728,0.243177147
0.031242,-66.867061,-0.151866,-68.64393,0.042509,-67.7492,1.111669177,0.358826627,0.157512717,,,,,0.034629,0.153659,0.157512717
0.279793,-67.950588,-0.122745,-68.286287,0.077138,-67.595541,0.150002971,0.123825574,0.230222086,,,,,0.053452,0.223931,0.230222086
0.428751,-67.932913,-0.054614,-68.18289,0.13059,-67.37161,0.660171427,0.119141038,0.150677887,,,,,0.037367,0.145971,0.150677887
0.020203,-67.414343,0.028669,-68.097693,0.167957,-67.225639,1.614879306,0.159275592,0.223734082,,,,,0.057931,0.216104,0.223734082
1.425459,-66.618673,0.025302,-67.938453,0.225888,-67.009535,1.217438875,0.366557747,0.185480931,,,,,0.048377,0.179061,0.185480931
0.577706,-65.744904,0.271451,-67.666837,0.274265,-66.830474,0.565310177,0.383854508,0.184667284,,,,,0.047277,0.178513,0.184667284
0.055012,-65.529575,0.326484,-67.286948,0.321542,-66.651961,0.804766963,0.356821475,0.182978749,,,,,0.046243,0.177039,0.182978749
-0.168142,-66.302784,0.278057,-66.933428,0.367785,-66.474922,0.239710245,0.167213849,0.144310183,,,,,0.036937,0.139503,0.144310183
0.061588,-66.371232,0.197121,-66.787107,0.404722,-66.335419,1.109995483,0.117097578,0.17692431,,,,,0.047128,0.170532,0.17692431
0.711782,-65.4716,0.168421,-66.673581,0.45185,-66.164887,0.854566383,0.275075563,0.206919968,,,,,0.058545,0.198465,0.206919968
0.187649,-66.146558,0.257356,-66.413279,0.510395,-65.966422,1.325793989,0.086213587,0.135041874,,,,,0.039747,0.12906,0.135041874
1.366606,-65.540101,0.239857,-66.32886,0.550142,-65.837362,0.829685487,0.262047961,0.166374945,,,,,0.049422,0.158865,0.166374945
0.549984,-65.39345,0.43376,-66.152591,0.599564,-65.678497,0.801019484,0.171201719,0.170166918,,,,,0.044876,0.164143,0.170166918
-0.203324,-65.665772,0.451616,-65.982323,0.64444,-65.514354,1.023299171,0.150317966,0.175133748,,,,,0.045325,0.169167,0.175133748
0.819953,-65.672508,0.331561,-65.891867,0.689765,-65.345187,0.526829813,0.107221484,0.179878013,,,,,0.043688,0.174492,0.179878013
0.850127,-65.146543,0.41189,-65.820848,0.733453,-65.170695,0.594280228,0.16653945,0.184304315,,,,,0.038688,0.180198,0.184304315
0.295319,-64.933571,0.484879,-65.671155,0.772141,-64.990497,0.95850164,0.164649895,0.187300073,,,,,0.045137,0.18178,0.187300073
1.215014,-65.203546,0.446846,-65.510958,0.817278,-64.808717,0.42250128,0.155851658,0.187129458,,,,,0.038931,0.183035,0.187129458
1.596213,-65.38574,0.578339,-65.427296,0.856209,-64.625682,1.338493319,0.181639969,0.188087418,,,,,0.039829,0.183822,0.188087418
0.934206,-64.222421,0.756576,-65.392301,0.896038,-64.44186,0.486075775,0.23533191,0.18937959,,,,,0.034395,0.18623,0.18937959
0.615995,-64.58986,0.788203,-65.159104,0.930433,-64.25563,1.707863933,0.131610949,0.193304344,,,,,0.030575,0.190871,0.193304344
0.529732,-62.884176,0.757481,-65.031129,0.961008,-64.064759,0.68525122,0.410081192,0.199689734,,,,,0.02869,0.197618,0.199689734
0.795251,-63.515895,0.71502,-64.623252,0.989698,-63.867141,0.298112925,0.228108344,0.207097921,,,,,0.027708,0.205236,0.207097921
0.826344,-63.812382,0.725789,-64.395398,1.017406,-63.661905,0.415423345,0.13620098,0.213514261,,,,,0.026463,0.211868,0.213514261
0.470536,-63.597959,0.740015,-64.259942,1.043869,-63.450037,1.473108472,0.157062591,0.217294799,,,,,0.023931,0.215973,0.217294799
1.930117,-63.398781,0.688402,-64.111602,1.0678,-63.234064,1.438726928,0.266983412,0.218240582,,,,,0.020283,0.217296,0.218240582
1.459743,-62.039118,0.904327,-63.954578,1.088083,-63.016768,1.155867868,0.38332662,0.217804328,,,,,0.016715,0.217162,0.217804328
0.977091,-63.089393,1.001951,-63.583891,1.104798,-62.799606,1.035812422,0.121757116,0.218039884,,,,,0.014428,0.217562,0.218039884
1.233592,-62.085842,0.997761,-63.462206,1.119226,-62.582044,0.843471657,0.280157395,0.220302425,,,,,0.01362,0.219881,0.220302425
0.520424,-61.635469,1.039051,-63.185108,1.132846,-62.362163,1.578824233,0.323120687,0.224765057,,,,,0.013202,0.224377,0.224765057
1.5806,-62.805389,0.946178,-62.875622,1.146048,-62.137786,1.502404782,0.120290631,0.230515941,,,,,0.011458,0.230231,0.230515941
1.547404,-61.303351,1.056272,-62.827154,1.157506,-61.907555,0.41146364,0.316019901,0.236122193,,,,,0.007533,0.236002,0.236122193
1.291286,-60.981317,1.142632,-62.523163,1.165039,-61.671553,0.043329698,0.310503349,0.240451972,,,,,0.002297,0.240441,0.240451972
